PAWN						S_PAWN						KNIGHT						S_KNIGHT					
초급무당갑옷	1	15	0.08	11800	5000	초급무당갑옷	1	15	0.104	11800	3846	초급무당갑옷	1	15	0.12	11800	3333	초급무당갑옷	1	15	0.32	11800	1250
	1	15	0.013333333	11801	30000		1	15	0.017333333	11801	23076		1	15	0.02	11801	20000		1	15	0.053333333	11801	7500
	1	15	0.008	11802	50000		1	15	0.0104	11802	38461		1	15	0.012	11802	33333		1	15	0.032	11802	12500
	1	18	4	27001	100		1	18	4	27001	100		1	18	3	27001	133		1	18	4	27001	100
	1	18	2	27002	200		1	18	2	27002	200		1	18	2.25	27002	177		1	18	3	27002	133
	1	18	1	27003	400		1	18	1	27003	400		1	18	1.5	27003	266		1	18	2	27003	200
물약	1	20	2	27001	200	물약	1	20	2	27001	200	물약	1	20	2	27001	200	물약	1	20	2	27001	200
투구	1	21	0.010666667	12200	374120	투구	1	21	0.005	12200	80000	투구	1	21	0.008	12200	50000	투구	1	21	0.02	12200	20000
	1	21	0.010666667	12340	374120		1	21	0.005	12340	80000		1	21	0.008	12340	50000		1	21	0.02	12340	20000
	1	21	0.010666667	12480	374120		1	21	0.005	12480	80000		1	21	0.008	12480	50000		1	21	0.02	12480	20000
	1	21	0.010666667	12620	374120		1	21	0.005	12620	80000		1	21	0.008	12620	50000		1	21	0.02	12620	20000
	1	120	1	27004	400		1	120	1.3	27004	307		1	120	1.5	27004	266		1	120	2	27004	200
	1	120	0.4	27005	1000		1	120	0.52	27005	769		1	120	0.6	27005	666		1	120	0.8	27005	500
	1	120	0.2	27006	2000		1	120	0.26	27006	1538		1	120	0.3	27006	1333		1	120	0.4	27006	1000
	1	120	0.015	50007	26666		1	120	0.015	50007	26666		1	120	0.015	50007	26666		1	120	0.015	50007	26666
보조스킬책	1	120	0.004	50301	100000	보조스킬책	1	120	0.004	50301	100000	보조스킬책	1	120	0.004	50301	100000	보조스킬책	1	120	0.004	50301	100000
	1	120	0.004	50302	100000		1	120	0.004	50302	100000		1	120	0.004	50302	100000		1	120	0.004	50302	100000
	1	120	0.004	50303	100000		1	120	0.004	50303	100000		1	120	0.004	50303	100000		1	120	0.004	50303	100000
	1	120	0.002	50304	200000		1	120	0.002	50304	200000		1	120	0.002	50304	200000		1	120	0.002	50304	200000
	1	120	0.002	50305	200000		1	120	0.002	50305	200000		1	120	0.002	50305	200000		1	120	0.002	50305	200000
	1	120	0.002	50306	200000		1	120	0.002	50306	200000		1	120	0.002	50306	200000		1	120	0.002	50306	200000
	1	120	0.0004	70102	1000000		1	120	0.0004	70102	1000000		1	120	0.0004	70102	1000000		1	120	0.0004	70102	1000000
	5	15	0.2	40	2000		5	15	0.26	40	1538		5	15	0.3	40	1333		5	15	0.8	40	500
	5	15	0.08	41	5000		5	15	0.104	41	3846		5	15	0.12	41	3333		5	15	0.32	41	1250
	5	15	0.04	42	10000		5	15	0.052	42	7692		5	15	0.06	42	6666		5	15	0.16	42	2500
	5	15	0.1	50	4000		5	15	0.13	50	3076		5	15	0.15	50	2666		5	15	0.4	50	1000
	5	15	0.04	51	10000		5	15	0.052	51	7692		5	15	0.06	51	6666		5	15	0.16	51	2500
	5	15	0.01	52	40000		5	15	0.013	52	30769		5	15	0.015	52	26666		5	15	0.04	52	10000
	5	15	0.1	1020	4000		5	15	0.13	1020	3076		5	15	0.15	1020	2666		5	15	0.4	1020	1000
	5	15	0.04	1021	10000		5	15	0.052	1021	7692		5	15	0.06	1021	6666		5	15	0.16	1021	2500
	5	15	0.01	1022	40000		5	15	0.013	1022	30769		5	15	0.015	1022	26666		5	15	0.04	1022	10000
	5	15	0.2	2030	2000		5	15	0.26	2030	1538		5	15	0.3	2030	1333		5	15	0.8	2030	500
	5	15	0.08	2031	5000		5	15	0.104	2031	3846		5	15	0.12	2031	3333		5	15	0.32	2031	1250
	5	15	0.04	2032	10000		5	15	0.052	2032	7692		5	15	0.06	2032	6666		5	15	0.16	2032	2500
	5	15	0.1	2040	4000		5	15	0.13	2040	3076		5	15	0.15	2040	2666		5	15	0.4	2040	1000
	5	15	0.04	2041	10000		5	15	0.052	2041	7692		5	15	0.06	2041	6666		5	15	0.16	2041	2500
	5	15	0.01	2042	40000		5	15	0.013	2042	30769		5	15	0.015	2042	26666		5	15	0.04	2042	10000
	5	15	0.2	3030	2000		5	15	0.26	3030	1538		5	15	0.3	3030	1333		5	15	0.8	3030	500
	5	15	0.08	3031	5000		5	15	0.104	3031	3846		5	15	0.12	3031	3333		5	15	0.32	3031	1250
	5	15	0.04	3032	10000		5	15	0.052	3032	7692		5	15	0.06	3032	6666		5	15	0.16	3032	2500
	5	15	0.1	3040	4000		5	15	0.13	3040	3076		5	15	0.15	3040	2666		5	15	0.4	3040	1000
	5	15	0.04	3041	10000		5	15	0.052	3041	7692		5	15	0.06	3041	6666		5	15	0.16	3041	2500
	5	15	0.01	3042	40000		5	15	0.013	3042	30769		5	15	0.015	3042	26666		5	15	0.04	3042	10000
	5	15	0.2	4010	2000		5	15	0.26	4010	1538		5	15	0.3	4010	1333		5	15	0.8	4010	500
	5	15	0.08	4011	5000		5	15	0.104	4011	3846		5	15	0.12	4011	3333		5	15	0.32	4011	1250
	5	15	0.04	4012	10000		5	15	0.052	4012	7692		5	15	0.06	4012	6666		5	15	0.16	4012	2500
	5	15	0.1	5020	4000		5	15	0.13	5020	3076		5	15	0.15	5020	2666		5	15	0.4	5020	1000
	5	15	0.04	5021	10000		5	15	0.052	5021	7692		5	15	0.06	5021	6666		5	15	0.16	5021	2500
	5	15	0.01	5022	40000		5	15	0.013	5022	30769		5	15	0.015	5022	26666		5	15	0.04	5022	10000
	5	15	0.1	7040	4000		5	15	0.13	7040	3076		5	15	0.15	7040	2666		5	15	0.4	7040	1000
	5	15	0.04	7041	10000		5	15	0.052	7041	7692		5	15	0.06	7041	6666		5	15	0.16	7041	2500
	5	15	0.01	7042	40000		5	15	0.013	7042	30769		5	15	0.015	7042	26666		5	15	0.04	7042	10000
	5	15	0.08	11210	5000		5	15	0.104	11210	3846		5	15	0.12	11210	3333		5	15	0.32	11210	1250
	5	15	0.013333333	11211	30000		5	15	0.017333333	11211	23076		5	15	0.02	11211	20000		5	15	0.053333333	11211	7500
	5	15	0.008	11212	50000		5	15	0.0104	11212	38461		5	15	0.012	11212	33333		5	15	0.032	11212	12500
	5	15	0.08	11410	5000		5	15	0.104	11410	3846		5	15	0.12	11410	3333		5	15	0.32	11410	1250
	5	15	0.013333333	11411	30000		5	15	0.017333333	11411	23076		5	15	0.02	11411	20000		5	15	0.053333333	11411	7500
	5	15	0.008	11412	50000		5	15	0.0104	11412	38461		5	15	0.012	11412	33333		5	15	0.032	11412	12500
	5	15	0.08	11610	5000		5	15	0.104	11610	3846		5	15	0.12	11610	3333		5	15	0.32	11610	1250
	5	15	0.013333333	11611	30000		5	15	0.017333333	11611	23076		5	15	0.02	11611	20000		5	15	0.053333333	11611	7500
	5	15	0.008	11612	50000		5	15	0.0104	11612	38461		5	15	0.012	11612	33333		5	15	0.032	11612	12500
	5	15	0.08	11810	5000		5	15	0.104	11810	3846		5	15	0.12	11810	3333		5	15	0.32	11810	1250
	5	15	0.013333333	11811	30000		5	15	0.017333333	11811	23076		5	15	0.02	11811	20000		5	15	0.053333333	11811	7500
	5	15	0.008	11812	50000		5	15	0.0104	11812	38461		5	15	0.012	11812	33333		5	15	0.032	11812	12500
팔찌	5	20	0.006	14000	66666	팔찌	5	20	0.00312	14000	128205	팔찌	5	20	0.0036	14000	111111	팔찌	5	20	0.0048	14000	83333
	5	20	0.0012	14001	333333		5	20	0.000624	14001	641025		5	20	0.00072	14001	555555		5	20	0.00096	14001	416666
	5	20	0.0004	14002	1000000		5	20	0.000208	14002	1923076		5	20	0.00024	14002	1666666		5	20	0.00032	14002	1250000
	5	20	0.006	14020	66666		5	20	0.00312	14020	128205		5	20	0.0036	14020	111111		5	20	0.0048	14020	83333
	5	20	0.0012	14021	333333		5	20	0.000624	14021	641025		5	20	0.00072	14021	555555		5	20	0.00096	14021	416666
	5	20	0.0004	14022	1000000		5	20	0.000208	14022	1923076		5	20	0.00024	14022	1666666		5	20	0.00032	14022	1250000
	5	20	0.006	14040	66666		5	20	0.00312	14040	128205		5	20	0.0036	14040	111111		5	20	0.0048	14040	83333
	5	20	0.0012	14041	333333		5	20	0.000624	14041	641025		5	20	0.00072	14041	555555		5	20	0.00096	14041	416666
	5	20	0.0004	14042	1000000		5	20	0.000208	14042	1923076		5	20	0.00024	14042	1666666		5	20	0.00032	14042	1250000
	5	20	0.006	14060	66666		5	20	0.00312	14060	128205		5	20	0.0036	14060	111111		5	20	0.0048	14060	83333
	5	20	0.0012	14061	333333		5	20	0.000624	14061	641025		5	20	0.00072	14061	555555		5	20	0.00096	14061	416666
	5	20	0.0004	14062	1000000		5	20	0.000208	14062	1923076		5	20	0.00024	14062	1666666		5	20	0.00032	14062	1250000
신발	5	20	0.08	15000	5000	신발	5	20	0.0416	15000	9615	신발	5	20	0.048	15000	8333	신발	5	20	0.064	15000	6250
	5	20	0.013333333	15001	30000		5	20	0.006933333	15001	57692		5	20	0.008	15001	50000		5	20	0.010666667	15001	374120
	5	20	0.004	15002	100000		5	20	0.00208	15002	192307		5	20	0.0024	15002	166666		5	20	0.0032	15002	125000
	5	20	0.08	15020	5000		5	20	0.0416	15020	9615		5	20	0.048	15020	8333		5	20	0.064	15020	6250
	5	20	0.013333333	15021	30000		5	20	0.006933333	15021	57692		5	20	0.008	15021	50000		5	20	0.010666667	15021	374120
	5	20	0.004	15022	100000		5	20	0.00208	15022	192307		5	20	0.0024	15022	166666		5	20	0.0032	15022	125000
	5	20	0.02	15040	20000		5	20	0.0104	15040	38461		5	20	0.012	15040	33333		5	20	0.016	15040	25000
	5	20	0.004	15041	100000		5	20	0.00208	15041	192307		5	20	0.0024	15041	166666		5	20	0.0032	15041	125000
	5	20	0.002	15042	200000		5	20	0.00104	15042	384615		5	20	0.0012	15042	333333		5	20	0.0016	15042	250000
	5	20	0.02	15060	20000		5	20	0.0104	15060	38461		5	20	0.012	15060	33333		5	20	0.016	15060	25000
	5	20	0.004	15061	100000		5	20	0.00208	15061	192307		5	20	0.0024	15061	166666		5	20	0.0032	15061	125000
	5	20	0.002	15062	200000		5	20	0.00104	15062	384615		5	20	0.0012	15062	333333		5	20	0.0016	15062	250000
목걸이	5	20	0.08	16000	5000	목걸이	5	20	0.0416	16000	9615	목걸이	5	20	0.048	16000	8333	목걸이	5	20	0.064	16000	6250
	5	20	0.013333333	16001	30000		5	20	0.006933333	16001	57692		5	20	0.008	16001	50000		5	20	0.010666667	16001	374120
	5	20	0.004	16002	100000		5	20	0.00208	16002	192307		5	20	0.0024	16002	166666		5	20	0.0032	16002	125000
	5	20	0.08	16020	5000		5	20	0.0416	16020	9615		5	20	0.048	16020	8333		5	20	0.064	16020	6250
	5	20	0.013333333	16021	30000		5	20	0.006933333	16021	57692		5	20	0.008	16021	50000		5	20	0.010666667	16021	374120
	5	20	0.004	16022	100000		5	20	0.00208	16022	192307		5	20	0.0024	16022	166666		5	20	0.0032	16022	125000
	5	20	0.02	16040	20000		5	20	0.0104	16040	38461		5	20	0.012	16040	33333		5	20	0.016	16040	25000
	5	20	0.004	16041	100000		5	20	0.00208	16041	192307		5	20	0.0024	16041	166666		5	20	0.0032	16041	125000
	5	20	0.002	16042	200000		5	20	0.00104	16042	384615		5	20	0.0012	16042	333333		5	20	0.0016	16042	250000
	5	20	0.02	16060	20000		5	20	0.0104	16060	38461		5	20	0.012	16060	33333		5	20	0.016	16060	25000
	5	20	0.004	16061	100000		5	20	0.00208	16061	192307		5	20	0.0024	16061	166666		5	20	0.0032	16061	125000
	5	20	0.002	16062	200000		5	20	0.00104	16062	384615		5	20	0.0012	16062	333333		5	20	0.0016	16062	250000
귀걸이	5	20	0.08	17000	5000	귀걸이	5	20	0.0416	17000	9615	귀걸이	5	20	0.048	17000	8333	귀걸이	5	20	0.064	17000	6250
	5	20	0.013333333	17001	30000		5	20	0.006933333	17001	57692		5	20	0.008	17001	50000		5	20	0.010666667	17001	374120
	5	20	0.004	17002	100000		5	20	0.00208	17002	192307		5	20	0.0024	17002	166666		5	20	0.0032	17002	125000
	5	20	0.08	17020	5000		5	20	0.0416	17020	9615		5	20	0.048	17020	8333		5	20	0.064	17020	6250
	5	20	0.013333333	17021	30000		5	20	0.006933333	17021	57692		5	20	0.008	17021	50000		5	20	0.010666667	17021	374120
	5	20	0.004	17022	100000		5	20	0.00208	17022	192307		5	20	0.0024	17022	166666		5	20	0.0032	17022	125000
	5	20	0.02	17040	20000		5	20	0.0104	17040	38461		5	20	0.012	17040	33333		5	20	0.016	17040	25000
	5	20	0.004	17041	100000		5	20	0.00208	17041	192307		5	20	0.0024	17041	166666		5	20	0.0032	17041	125000
	5	20	0.002	17042	200000		5	20	0.00104	17042	384615		5	20	0.0012	17042	333333		5	20	0.0016	17042	250000
	5	20	0.02	17060	20000		5	20	0.0104	17060	38461		5	20	0.012	17060	33333		5	20	0.016	17060	25000
	5	20	0.004	17061	100000		5	20	0.00208	17061	192307		5	20	0.0024	17061	166666		5	20	0.0032	17061	125000
	5	20	0.002	17062	200000		5	20	0.00104	17062	384615		5	20	0.0012	17062	333333		5	20	0.0016	17062	250000
중급방울	5	35	0.106666667	5030	3749	중급방울	5	35	0.104	5030	3846	중급방울	5	35	0.12	5030	3333	중급방울	5	35	0.16	5030	2500
	5	35	0.021333333	5031	18750		5	35	0.0208	5031	19230		5	35	0.018	5031	22222		5	35	0.032	5031	12500
	5	35	0.010666667	5032	374120		5	35	0.0104	5032	38461		5	35	0.009	5032	44444		5	35	0.016	5032	25000
	10	20	0.08	11220	5000		10	20	0.104	11220	3846		10	20	0.12	11220	3333		10	20	0.32	11220	1250
	10	20	0.013333333	11221	30000		10	20	0.017333333	11221	23076		10	20	0.02	11221	20000		10	20	0.053333333	11221	7500
	10	20	0.008	11222	50000		10	20	0.0104	11222	38461		10	20	0.012	11222	33333		10	20	0.032	11222	12500
	10	20	0.08	11420	5000		10	20	0.104	11420	3846		10	20	0.12	11420	3333		10	20	0.32	11420	1250
	10	20	0.013333333	11421	30000		10	20	0.017333333	11421	23076		10	20	0.02	11421	20000		10	20	0.053333333	11421	7500
	10	20	0.008	11422	50000		10	20	0.0104	11422	38461		10	20	0.012	11422	33333		10	20	0.032	11422	12500
	10	20	0.08	11620	5000		10	20	0.104	11620	3846		10	20	0.12	11620	3333		10	20	0.32	11620	1250
	10	20	0.013333333	11621	30000		10	20	0.017333333	11621	23076		10	20	0.02	11621	20000		10	20	0.053333333	11621	7500
	10	20	0.008	11622	50000		10	20	0.0104	11622	38461		10	20	0.012	11622	33333		10	20	0.032	11622	12500
	10	20	0.08	11820	5000		10	20	0.104	11820	3846		10	20	0.12	11820	3333		10	20	0.32	11820	1250
	10	20	0.013333333	11821	30000		10	20	0.017333333	11821	23076		10	20	0.02	11821	20000		10	20	0.053333333	11821	7500
	10	20	0.008	11822	50000		10	20	0.0104	11822	38461		10	20	0.012	11822	33333		10	20	0.032	11822	12500
퀘스트 스크롤	10	25	0.05	50318	8000	퀘스트 스크롤	10	25	0.065	50318	6153	퀘스트 스크롤	10	25	0.075	50318	5333	퀘스트 스크롤	10	25	0.1	50318	4000
이속물약	10	40	0.2	27104	2000	이속물약	10	40	0.2	27104	2000	이속물약	10	40	0.2	27104	2000	이속물약	10	40	0.2	27104	2000
언어수련	10	120	0.004	50311	100000	언어수련	10	120	0.004	50311	100000	언어수련	10	120	0.004	50311	100000	언어수련	10	120	0.004	50311	100000
	10	120	0.004	50312	100000		10	120	0.004	50312	100000		10	120	0.004	50312	100000		10	120	0.004	50312	100000
	10	120	0.004	50313	100000		10	120	0.004	50313	100000		10	120	0.004	50313	100000		10	120	0.004	50313	100000
변신관련	10	120	0.04	70104	10000	변신관련	10	120	0.04	70104	10000	변신관련	10	120	0.04	70104	10000	변신관련	10	120	0.04	70104	10000
중급검	15	35	0.106666667	60	3749	중급검	15	35	0.104	60	3846	중급검	15	35	0.12	60	3333	중급검	15	35	0.16	60	2500
	15	35	0.021333333	61	18750		15	35	0.0208	61	19230		15	35	0.024	61	16666		15	35	0.032	61	12500
	15	35	0.010666667	62	374120		15	35	0.0104	62	38461		15	35	0.012	62	33333		15	35	0.016	62	25000
중급활	15	35	0.106666667	2050	3749	중급활	15	35	0.104	2050	3846	중급활	15	35	0.12	2050	3333	중급활	15	35	0.16	2050	2500
	15	35	0.021333333	2051	18750		15	35	0.0208	2051	19230		15	35	0.024	2051	16666		15	35	0.032	2051	12500
	15	35	0.010666667	2052	374120		15	35	0.0104	2052	38461		15	35	0.012	2052	33333		15	35	0.016	2052	25000
중급양손검	15	35	0.106666667	3050	3749	중급양손검	15	35	0.104	3050	3846	중급양손검	15	35	0.12	3050	3333	중급양손검	15	35	0.16	3050	2500
	15	35	0.021333333	3051	18750		15	35	0.0208	3051	19230		15	35	0.024	3051	16666		15	35	0.032	3051	12500
	15	35	0.010666667	3052	374120		15	35	0.0104	3052	38461		15	35	0.012	3052	33333		15	35	0.016	3052	25000
중급두손검	15	35	0.106666667	4020	3749	중급두손검	15	35	0.104	4020	3846	중급두손검	15	35	0.12	4020	3333	중급두손검	15	35	0.16	4020	2500
	15	35	0.021333333	4021	18750		15	35	0.0208	4021	19230		15	35	0.024	4021	16666		15	35	0.032	4021	12500
	15	35	0.010666667	4022	374120		15	35	0.0104	4022	38461		15	35	0.012	4022	33333		15	35	0.016	4022	25000
	15	35	0.106666667	5040	3749		15	35	0.104	5040	3846		15	35	0.12	5040	3333		15	35	0.16	5040	2500
	15	35	0.021333333	5041	18750		15	35	0.0208	5041	19230		15	35	0.024	5041	16666		15	35	0.032	5041	12500
	15	35	0.010666667	5042	374120		15	35	0.0104	5042	38461		15	35	0.012	5042	33333		15	35	0.016	5042	25000
중급부채	15	35	0.106666667	7050	3749	중급부채	15	35	0.104	7050	3846	중급부채	15	35	0.12	7050	3333	중급부채	15	35	0.16	7050	2500
	15	35	0.021333333	7051	18750		15	35	0.0208	7051	19230		15	35	0.024	7051	16666		15	35	0.032	7051	12500
	15	35	0.010666667	7052	374120		15	35	0.0104	7052	38461		15	35	0.012	7052	33333		15	35	0.016	7052	25000
중급무사갑옷	15	40	0.0512	11230	7812	중급무사갑옷	15	40	0.096	11230	4166	중급무사갑옷	15	40	0.1248	11230	3205	중급무사갑옷	15	40	0.192	11230	2083
	15	40	0.008533333	11231	46875		15	40	0.016	11231	25000		15	40	0.0208	11231	19230		15	40	0.032	11231	12500
	15	40	0.00512	11232	78125		15	40	0.0096	11232	41666		15	40	0.01248	11232	32051		15	40	0.0192	11232	20833
중급자객갑옷	15	40	0.0512	11430	7812	중급자객갑옷	15	40	0.096	11430	4166	중급자객갑옷	15	40	0.1248	11430	3205	중급자객갑옷	15	40	0.192	11430	2083
	15	40	0.008533333	11431	46875		15	40	0.016	11431	25000		15	40	0.0208	11431	19230		15	40	0.032	11431	12500
	15	40	0.00512	11432	78125		15	40	0.0096	11432	41666		15	40	0.01248	11432	32051		15	40	0.0192	11432	20833
중급수라갑옷	15	40	0.0512	11630	7812	중급수라갑옷	15	40	0.096	11630	4166	중급수라갑옷	15	40	0.1248	11630	3205	중급수라갑옷	15	40	0.192	11630	2083
	15	40	0.008533333	11631	46875		15	40	0.016	11631	25000		15	40	0.0208	11631	19230		15	40	0.032	11631	12500
	15	40	0.00512	11632	78125		15	40	0.0096	11632	41666		15	40	0.01248	11632	32051		15	40	0.0192	11632	20833
중급무당갑옷	15	40	0.0512	11830	7812	중급무당갑옷	15	40	0.096	11830	4166	중급무당갑옷	15	40	0.1248	11830	3205	중급무당갑옷	15	40	0.192	11830	2083
	15	40	0.008533333	11831	46875		15	40	0.016	11831	25000		15	40	0.0208	11831	19230		15	40	0.032	11831	12500
	15	40	0.00512	11832	78125		15	40	0.0096	11832	41666		15	40	0.01248	11832	32051		15	40	0.0192	11832	20833
중급팔찌	15	40	0.00192	14080	208333	중급팔찌	15	40	0.0024	14080	166666	중급팔찌	15	40	0.00234	14080	170940	중급팔찌	15	40	0.0036	14080	111111
	15	40	0.000384	14081	1041666		15	40	0.00048	14081	833333		15	40	0.000468	14081	854700		15	40	0.00072	14081	555555
	15	40	0.000128	14082	3125000		15	40	0.00016	14082	2500000		15	40	0.000156	14082	2564102		15	40	0.00024	14082	1666666
	15	40	0.00192	14100	208333		15	40	0.0024	14100	166666		15	40	0.00234	14100	170940		15	40	0.0036	14100	111111
